Quinary Quadratic Forms of Discriminants 301 to 322


D=  301; GENUS#    1; MASS=     385/      96; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   1  38   0   0   0   1   1   0   0   1   0   0;     96
   1   1   1   2  11   0   0   0   1   0   0   0   0   1   0;     32
   1   1   1   3  10   1   0   0   1   0   0   0   1   0  -2;     24
   1   1   1   3  10   1   0   0   1   0   0   0   1   1   0;     24
   1   1   1   3  11   1   0   0   1   0   1   0   1   0  -2;     24
   1   1   1   4  11   1   1   0   0   1   0   0   0   0   3;     48
   1   1   1   4  12   1   1   0   1   0   0   0   0   1   3;     96
   1   1   1   5   9   1   1   0   0   1   0   0   0   0   4;     48
   1   1   2   2   9   1   0   0   1   0   1   0   0   2   2;     12
   1   1   2   3   4   0   0   0   0   1   0   0   1   1   2;      8
   1   1   2   3   4   0   1   0   0   1   0   0   0   0   1;     16
   1   1   2   3   5   0   0   0   1   0   2   0   0   1   3;      8
   1   1   2   3   5   0   1   1   0   1   0   0   0   0   2;      8
   1   1   2   3   5   0   1   1   0   1   0   1   0   0   1;      8
   1   1   2   4   4   1   0   0   1   0   0   0   1   1   1;     12
   1   1   2   4   4   1   0   0   1   0   1   0   1   1   0;     24
   1   1   2   4   5   1   1   0   1   0   0   0   1   0  -3;     12
   1   1   2   4   5   1   1   0   1   0   0   1   0  -1   0;     12
   1   1   2   4   5   1   1   0   1   1   2   0   1   0   0;     12
   1   1   3   3   3   0   0   0   0   1   1   0   1   2   0;      8
   1   1   3   3   3   0   0   0   0   1   1   1   0   1   2;     16
   1   1   3   3   3   0   1   0   1   0   0   1   0   0  -1;     16
   1   1   3   3   4   0   1   0   0   1   2   0   1   2  -1;     16
   1   1   3   3   4   0   1   0   0   1   3   0   1   1   2;      8
   1   1   3   3   4   1   0   0   0   0   1   0   1   2  -2;     24
   1   1   3   3   4   1   0   0   1   0   1   0   1   2   1;     12
   1   1   3   3   4   1   0   0   1   0   1   1   0   2   0;     12
   1   1   3   3   5   1   1   0   1   1   2   0   0   2  -2;     24
   1   1   3   4   4   1   0   0   0   0   1   0   1   3   4;     12
   1   2   2   2   3   1   0   0   0   0   1   0   0   0   1;      8
   1   2   2   2   4   0   0   1   0   1   0   1   2   2  -1;      8
   1   2   2   3   3   0   0   1   0   0   2   0   0   2  -1;      8
   1   2   2   3   3   1   0   1   0   0   1   0   1   0   3;      4
   1   2   2   3   3   1   0   2   0   1   1   0   1   1  -1;      8
   1   2   2   3   3   1   1   0   0   0   1   0   0   2  -1;      4
   1   2   2   3   3   1   1   0   1   0   0   0   1  -2   0;      4
   1   2   2   3   4   1   0   2   0   2   0   0   2   1   1;      4
   1   2   3   3   3   1   0   0   1   0   2   0   2   3   2;      4
   2   2   2   2   3   2   1   0   0   1   0   0   2   1   2;      4
D=  301; GENUS#    2; MASS=     185/      48; HASSE SYMBOLS ARE -1 1-1        
   1   1   1   2  13   1   0   0   0   0   0   0   1   0   1;     24
   1   1   1   2  18   1   0   0   1   0   1   0   0   1   0;     24
   1   1   1   2  24   1   1   0   0   1   0   0   0   1   2;     48
   1   1   1   3   8   0   0   0   1   1   0   0   1   0   2;     16
   1   1   1   3  13   1   1   0   0   0   0   0   0   1   1;     48
   1   1   1   3  15   1   1   0   0   1   0   0   0   1   2;     48
   1   1   1   4   8   1   0   0   1   0   1   0   0   0   3;     24
   1   1   1   5   6   1   0   0   1   0   0   0   1   0   2;     24
   1   1   2   2   6   0   1   0   0   0   1   0   0   1   1;      8
   1   1   2   2   7   0   1   0   0   1   0   0   1   2   0;      8
   1   1   2   2   8   0   1   1   1   0   0   0   0   1  -2;      8
   1   1   2   2   8   1   0   0   1   0   0   0   1   1   0;     12
   1   1   2   3   4   0   0   0   0   1   1   0   0   1   2;      8
   1   1   2   3   5   0   1   0   0   0   2   0   0   2   1;      8
   1   1   2   3   6   0   1   1   1   1   0   0   1   2   0;     16
   1   1   2   3   6   1   1   0   1   0   0   0   0   1  -1;     12
   1   1   2   4   4   0   1   0   0   1   1   1   1   0   3;      8
   1   1   2   4   5   1   1   0   0   1   1   0   0   1  -2;     12
   1   1   3   3   4   0   0   0   0   1   3   0   0   1   3;      8
   1   1   3   3   4   0   0   0   0   1   3   1   1   2   1;      8
   1   1   3   3   4   0   1   0   0   1   1   0   0   2  -3;      8
   1   1   3   3   4   0   1   1   1   0   2   0   0   3   2;      8
   1   1   3   3   4   1   1   0   0   0   2   0   1   0   1;     12
   1   1   3   4   4   1   1   0   0   1   0   0   1  -3   3;     12
   1   1   3   4   4   1   1   0   0   1   2   0   1  -3   0;     12
   1   2   2   2   4   1   0   1   0   0   1   0   1  -2   0;      4
   1   2   2   3   3   0   0   1   1   0   2   1  -1   1   0;      4
   1   2   2   3   3   1   0   0   1   0   0   0   1   1  -3;      4
   1   2   2   3   3   1   0   0   1   0   1   0   2  -1   1;      4
   1   2   2   3   3   1   0   0   1   0   2   0   1   1   2;      4
   1   2   2   3   4   1   0   2   0   2   1   0   1   0  -2;      4
   1   2   3   3   3   1   0   1   1   0   1   0   2   3  -2;      4
D=  302; GENUS#    1; MASS=     475/      96; HASSE SYMBOLS ARE  1 1          
   1   1   1   1  26   0   0   0   1   0   0   0   1   1   1;     96
   1   1   1   2  13   0   0   0   1   1   0   0   0   1   1;     32
   1   1   1   4   7   0   0   0   1   1   1   0   0   1   4;     32
   1   1   1   4   8   1   0   0   1   0   1   0   1   1   1;     24
   1   1   1   5   6   1   0   0   0   0   1   0   1   1   2;     24
