 
Quinary Quadratic Forms of Discriminants 401 to 440

D=  401; GENUS#    1; MASS=     335/      24; HASSE SYMBOLS ARE -1-1          
   1   1   1   1  34   0   0   0   1   0   0   0   0   1   1;     48
   1   1   1   2  17   0   0   0   1   1   0   0   1   0   0;     16
   1   1   1   2  20   1   0   0   0   0   1   0   1   0   2;     24
   1   1   1   2  24   1   0   0   1   0   1   1   0   0   0;     24
   1   1   1   2  31   1   1   0   0   1   0   0   0   0   1;     48
   1   1   1   4   7   0   0   0   1   0   0   0   0   1   1;     16
   1   1   1   4   8   0   0   0   1   0   0   0   0   1   4;     16
   1   1   1   4   9   1   0   0   0   0   0   0   1   1   1;     24
   1   1   1   5   6   0   0   0   0   0   1   0   1   0   3;     16
   1   1   1   5   8   1   0   0   1   0   1   0   1   0   1;     24
   1   1   1   5  12   1   1   0   0   1   0   1   0   0   3;     48
   1   1   1   6   7   1   0   0   1   0   0   0   0   0   5;     24
   1   1   1   7   8   1   1   0   0   1   0   0   1   0   2;     48
   1   1   2   2   8   0   1   0   0   0   1   1   0   0   0;      8
   1   1   2   2   9   0   1   0   1   0   0   0   0   1  -2;      8
   1   1   2   2  11   1   0   0   1   0   1   0   0   0   1;     12
   1   1   2   2  13   0   1   1   1   0   2   0   0   2   0;      8
   1   1   2   3   5   0   0   0   0   0   1   0   1   1   2;      8
   1   1   2   3   5   0   1   0   0   0   0   0   0   1   1;      8
   1   1   2   3   6   0   1   0   0   0   2   0   0   0   1;      8
   1   1   2   3   6   0   1   0   1   0   0   0   0   2   1;      8
   1   1   2   3   6   0   1   0   1   0   0   1   1   0   2;      8
   1   1   2   3   7   0   1   0   0   1   2   0   0   1  -1;      8
   1   1   2   3   7   0   1   1   0   1   0   0   0   0   3;      8
   1   1   2   3   7   0   1   1   0   1   0   0   0   2   1;      8
   1   1   2   3   7   0   1   1   1   1   1   0   1   0   0;      8
   1   1   2   3   7   1   0   0   1   1   1   0   0   1   2;     12
   1   1   2   3   8   1   1   0   0   1   0   0   1  -1   0;     12
   1   1   2   3   8   1   1   0   1   0   0   0   0   1   1;     12
   1   1   2   4   4   0   0   0   0   0   1   0   1   2   0;      8
   1   1   2   4   4   0   1   0   0   0   1   1   0   0   0;      8
