Quinary Quadratic Forms of Discriminants 257 to 270

D=  257; GENUS#    1; MASS=      86/      15; HASSE SYMBOLS ARE -1-1          
   1   1   1   1  22   0   0   0   1   0   0   0   0   1   1;     48
   1   1   1   1  52   1   0   0   1   0   1   0   0   0   1;    240
   1   1   1   2  10   0   0   0   1   0   0   0   0   1   2;     16
   1   1   1   2  11   0   0   0   1   1   0   0   1   0   0;     16
   1   1   1   2  13   1   0   0   1   0   0   0   0   0   1;     24
   1   1   1   4   5   0   0   0   1   1   0   0   1   0   2;     16
   1   1   1   4   6   1   0   0   0   0   0   0   1   1   1;     24
   1   1   1   4   7   1   0   0   1   0   1   0   1   0   2;     24
   1   1   1   4  10   1   1   0   1   0   0   0   0   1   2;     48
   1   1   1   5   6   1   0   0   1   0   1   0   1   1  -3;     24
   1   1   1   5   7   1   1   0   0   0   0   0   0   1   2;     48
   1   1   1   5   7   1   1   0   0   1   0   0   0   0   1;     48
   1   1   2   2   5   0   0   0   0   1   0   0   1   1   0;      8
   1   1   2   2   6   0   1   0   0   1   1   0   1   0   0;      8
   1   1   2   2   6   0   1   0   1   0   0   0   0   1  -2;      8
   1   1   2   2   7   0   0   0   0   1   2   0   0   1   2;      8
   1   1   2   2   7   0   1   1   1   0   0   1   1   0   0;      8
   1   1   2   2   8   0   1   1   1   0   2   0   0   1   0;      8
   1   1   2   2   8   1   0   0   1   0   1   1   0   2   0;     12
   1   1   2   3   4   0   1   0   0   0   1   0   0   0   3;      8
   1   1   2   3   4   0   1   0   0   0   1   0   0   2  -1;      8
   1   1   2   3   4   0   1   0   0   1   0   0   0   2   1;      8
   1   1   2   3   4   0   1   0   1   0   0   0   0   2  -1;      8
   1   1   2   3   4   0   1   0   1   0   0   0   1   0   2;      8
   1   1   2   3   4   0   1   0   1   1   0   0   0   1   1;      8
   1   1   2   3   4   0   1   0   1   1   0   0   1   0   0;      8
   1   1   2   3   5   1   1   0   0   1   0   0   0   1   0;     12
   1   1   2   4   4   0   1   0   0   0   2   1   1   0   3;      8
   1   1   2   4   4   1   0   0   0   0   1   0   1   2   3;     12
   1   1   3   3   3   0   1   0   1   0   2   1   1   0  -1;      8
   1   1   3   3   4   1   1   0   0   1   0   0   0   1  -3;     12
   1   1   3   3   4   1   1   0   1   1   2   0   1   1   2;     12
   1   2   2   2   3   0   0   1   0   1   0   0   0   1   2;      4
   1   2   2   2   3   1   0   1   0   0   1   0   0   1  -1;      4
   1   2   2   2   3   1   0   1   0   1   1   0   1   0   1;      4
   1   2   2   2   4   1   0   1   0  -1   1   0   0   1  -2;      4
   1   2   2   2   5   1   0   1   1   1   2   0   2   2   0;      4
   1   2   2   3   3   1   0   1   0   1   1   1   0   1   3;      4
   1   2   2   3   3   1   0   1   1   0   1   1   0   2   0;      4
   1   2   2   3   3   1   0   2   1   0   0   1   0   1   0;      4
   2   2   2   2   2   1   1   0   0   1   0   0   1   2   1;      2
   2   2   2   2   3   2   1   0   0   1   2   0   0   1   2;      2
D=  258; GENUS#    1; MASS=      77/      80; HASSE SYMBOLS ARE  1 1 1        
   1   1   1   1  22   0   0   0   1   0   0   0   1   1   0;    192
   1   1   1   1  33   0   0   0   1   1   0   0   0   1   1;    192
   1   1   1   1  52   1   0   0   1   0   1   0   0   1   0;    240
   1   1   1   3   9   1   0   0   1   0   1   0   0   0   1;     24
   1   1   1   3  13   1   1   0   1   0   0   0   0   0   1;     96
   1   1   1   4   6   1   0   0   0   0   1   0   0   0   2;     48
   1   1   1   4   6   1   0   0   0   0   1   0   0   1   0;     48
   1   1   1   4   9   1   1   0   0   0   0   0   0   1   3;     48
   1   1   1   4  10   1   1   0   0   1   0   0   0   0   4;     48
   1   1   2   2   6   1   0   0   0   0   0   0   0   1   2;     48
   1   1   2   3   4   0   0   0   1   1   0   0   1   2   0;     16
   1   1   2   3   4   0   1   0   0   1   0   1   0   0   2;      8
   1   1   2   3   4   1   0   0   0   0   1   0   0   1  -1;     24
   1   1   2   3   5   0   1   1   0   0   0   0   0   2   3;     32
   1   1   3   3   3   0   0   0   0   0   3   1   1   0   1;     32
   1   1   3   3   4   1   1   0   1   1   2   0   0   1  -2;     12
   1   1   3   3   5   1   1   0   0   1   2   0   1   0  -2;     24
   1   2   2   2   3   1   0   1   0   1   1   0   0   1   1;      8
   1   2   2   3   3   1   0   1   0   0   0   0   2   1   3;      8
   2   2   2   2   3   1   1   1   2   2   0   0   0   1  -2;      8
D=  258; GENUS#    2; MASS=     925/     576; HASSE SYMBOLS ARE -1 1-1        
   1   1   1   1  29   1   0   0   0   0   1   0   0   0   1;    144
   1   1   1   2  11   1   0   0   0   0   0   0   0   1   0;     96
   1   1   1   2  16   1   0   0   1   0   1   1   0   1   0;     24
   1   1   1   3  12   1   1   0   0   0   0   1   0   0   3;    192
   1   1   1   4   6   0   0   0   1   1   0   0   0   1   4;     32
   1   1   1   4   7   1   0   0   1   0   1   0   0   1   3;     24
   1   1   1   5   5   1   0   0   0   0   0   0   0   1   3;     48
   1   1   1   6   7   1   1   0   1   0   0   0   0   0   5;     96
   1   1   2   2   5   0   0   0   0   0   1   1   1   1   1;     32
   1   1   2   2   5   0   0   0   0   1   0   1   0   0   1;     16
   1   1   2   2   6   0   1   1   0   0   1   0   0   0   1;     16
   1   1   2   2   7   0   1   1   1   0   0   1   0   2   1;      8
   1   1   2   2   8   0   1   1   1   1   1   0   0   1   2;     32
   1   1   2   3   4   0   0   0   0   0   1   1   1   2   2;     16
   1   1   2   3   4   0   1   1   0   0   1   0   0   1   1;     16
   1   2   2   2   3   1   0   0   1   0   0   1   0   0   1;     16
   1   2   2   2   4   1   0   0   1   0   0   0   1   2   2;     16
   1   2   2   2   4   1   1   0   0   0   2   0   0   1   0;      8
   1   2   2   2   4   1   1   0   1   1   0   0   0   1   2;      8
   1   2   2   2   5   0   0   1   1   2   2   1   1   1   1;      8
   2   2   2   2   2   1   0   0   0   0   0   2   2   0   1;      8
   2   2   2   2   2   1   0   0   0   2   0   1  -1   1   0;      4
   2   2   2   2   4   1   0   0   2   2   2   0   0   1   2;      8
D=  258; GENUS#    3; MASS=     925/     768; HASSE SYMBOLS ARE  1-1-1        
   1   1   1   1  65   0   0   0   1   1   1   0   0   1   0;    768
   1   1   1   2  11   0   0   0   1   1   0   0   0   1   0;     64
   1   1   1   2  17   1   1   0   0   0   0   0   0   1   2;     96
   1   1   1   2  20   1   1   0   0   1   0   0   0   0   1;     48
   1   1   1   3  13   1   1   0   0   1   0   1   0   0   1;     48
   1   1   1   5   7   1   1   0   0   0   0   1   0   0   1;     96
   1   1   2   2   7   0   0   0   0   1   2   1   1   0   0;     16
   1   1   2   2   8   1   0   0   0   0   2   0   1   1   2;     48
   1   1   2   3   5   1   0   0   1   0   0   0   0   1   3;     12
   1   1   2   3   6   1   0   0   1   0   2   0   0   0   3;     24
   1   1   3   3   3   0   1   1   1   0   0   1   1   0   0;     16
   1   1   3   3   4   1   1   0   1   0   0   1   1   2   2;     24
   1   2   2   2   5   1   0   2   0   1   2   0   0   2   1;     16
   1   2   2   3   3   0   0   1   1   0   2   1   0   2   0;      8
   1   2   2   3   3   0   0   1   1   0   2   1   2   2   1;      4
   1   2   2   3   3   0   0   2   1   2   0   1   0   1   0;      8
   1   2   2   3   3   1   0   1   0   2   0   0   2  -1   1;      4
D=  258; GENUS#    4; MASS=     385/     192; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   2  10   0   0   0   1   0   0   1   1   1   0;     32
   1   1   1   2  22   1   1   0   1   0   0   1   0   0   1;    192
   1   1   1   4  10   1   1   0   1   0   0   1   0   0   3;     96
   1   1   2   2   6   0   1   1   0   0   0   0   1   2   0;     32
   1   1   2   2   6   0   1   1   0   0   0   1   1   1   1;     32
   1   1   2   2   8   0   1   1   1   0   2   0   0   0   1;     16
   1   1   2   3   4   0   0   0   0   1   0   1   0   0   3;     16
   1   1   2   3   4   0   0   0   1   1   1   1   1   0   0;     16
   1   1   2   3   4   0   1   0   0   1   1   0   1   0   2;      8
   1   1   2   3   4   1   0   0   0   0   0   0   1   0   1;     24
   1   1   2   4   4   1   1   0   0   1   0   0   1   0   2;     24
   1   2   2   2   3   0   0   0   1   0   0   0   0   1   2;      8
   1   2   2   2   4   0   0   2   0   1   2   1   0   0   1;     16
   1   2   2   2   4   1   0   0   0   1   2   0   2   0   1;      8
   1   2   2   2   4   1   0   2   0   0   1   1   0   0  -1;      4
   1   2   2   3   3   0   0   2   0   1   0   1   1   2   2;      8
   1   2   2   3   3   0   0   2   0   2   1   1   2   1   0;     16
   1   2   2   3   4   1   0   2   0   2   0   0   0   2   1;      8
   2   2   2   2   3   2   1   0   0   1   2   0   1  -1   1;      4
   2   2   2   2   3   2   1   0   2   0   0   0   1   0  -2;      4
   2   2   2   2   3   2   1  -1   0   0   1   0   0   2  -1;      8
D=  259; GENUS#    1; MASS=      95/      32; HASSE SYMBOLS ARE  1-1-1        
   1   1   1   1  33   0   0   0   1   1   0   0   1   1   0;     96
