 
Quinary Quadratic Forms of Discriminants 441 to 480

D=  441; GENUS#    1; MASS=      49/      24; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   1  37   0   0   0   1   0   0   0   0   1   0;     96
   1   1   1   2  19   0   0   0   1   1   0   0   1   0   2;     32
   1   1   1   4  10   1   0   0   0   0   0   0   0   1   3;     48
   1   1   2   2  10   0   1   0   1   0   0   0   0   1   2;     16
   1   1   2   2  10   1   0   0   0   0   1   0   0   1   1;     48
   1   1   2   2  14   0   1   1   1   0   2   0   1   2   1;     16
   1   1   2   3   7   0   1   0   1   1   0   0   0   1   2;      8
   1   1   2   4   5   0   1   0   0   0   2   0   1   1   1;      8
   1   1   2   4   5   0   1   0   0   0   2   1   0   0   1;      8
   1   1   3   4   5   1   0   0   0   0   3   0   0   0   4;     48
   1   2   2   3   4   0   0   1   0   0   0   0   2   2   3;     16
   1   2   2   3   4   0   0   1   1   1   1   0   2   2  -1;      8
   1   2   2   3   4   1   0   1   1   0   1   0   0   1  -2;      4
   1   2   2   3   5   1   1   0   1   1   0   0   2   1   3;      8
   1   2   3   3   3   0   0   0   1   0   0   1   1   3   2;      8
   2   2   2   2   3   1   1   1   0   1   0   1   0  -2   0;      4
   2   2   2   2   4   1   1   1   1   2   2   1  -1  -1   0;      4
   2   2   2   2   5   2   1  -1  -1   1  -1   0   1   1   2;     16
   2   2   2   3   3   2   1  -1   0   0   0   0   1   0   3;      8
   2   2   2   3   3   2   1  -1   0   0   0   1   2   1   1;     16
D=  441; GENUS#    2; MASS=    1225/     576; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   1  49   1   0   0   0   0   1   0   0   0   0;    576
   1   1   1   3  13   1   0   0   0   0   0   0   0   0   3;     96
   1   1   1   4   8   0   0   0   1   0   0   1   0   1   2;     16
   1   1   1   5   8   1   0   0   0   0   1   0   0   1   0;     48
   1   1   2   3   7   1   0   0   0   0   0   0   0   1   3;     48
   1   1   2   3   8   0   1   1   1   1   1   0   1   2   0;     16
   1   1   2   4   5   1   0   0   0   0   1   0   0   0   2;     24
   1   1   3   4   4   0   0   0   0   0   3   0   1   3   0;     16
   1   1   3   4   4   0   1   1   0   0   1   0   1   2  -3;      8
   1   2   2   2   4   0   0   0   0   1   0   0   1   1   1;      8
   1   2   2   2   5   1   0   1   0   1   1   0   1   1   1;      8
   1   2   2   2   7   0   0   2   0   1   2   0   2   1   2;     32
   1   2   2   2   8   0   0   1   1   2   2   0   0   0   1;      8
   1   2   2   3   4   1   0   1   1   0   0   1   2   0   2;      4
   1   2   2   3   5   1   0   2   0   0   0   0   2   1   3;      8
   1   2   3   3   3   1   1   0   0   0   0   1   0   0   3;      8
   1   2   3   3   4   1   1   0   0   0   3   0   2   1   3;      8
   2   2   2   2   3   1   1   1   2   0   0   0   0   0   1;      4
   2   2   2   2   6   1   1   1   2   2  -1   0   2   0   1;     16
   2   2   2   3   3   1   1   1   2   2   0   0   0   0   3;      8
   2   2   2   3   3   2   1  -1   0   1   1   1   1   0   2;      4
D=  441; GENUS#    3; MASS=      75/      64; HASSE SYMBOLS ARE -1 1-1        
   1   1   1   2  16   0   0   0   1   0   0   0   0   1   0;     32
   1   1   1   4  17   1   1   0   1   0   0   0   0   1   3;     96
   1   1   2   2   9   0   1   0   0   1   0   0   0   0   0;     64
   1   1   2   4   4   0   1   0   0   0   0   0   0   0   1;     32
   1   1   3   3   5   0   1   0   1   0   2   1   1   2  -1;     16
   1   1   3   4   5   1   1   0   0   1   1   0   0   3  -1;     12
   1   2   2   2   5   0   0   1   0   1   0   0   2   2  -1;      8
   1   2   2   3   4   0   0   1   1   0   2   1   1   0   2;      4
   1   2   3   3   3   0   0   1   1   1   2   1   2   2   1;      4
   1   2   3   3   3   0   1   1   1   2   1   1  -1   2   0;     16
   2   2   2   3   3   2   1   0   0   0   1   2   1   0  -3;      4
D=  441; GENUS#    4; MASS=      25/      72; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   2  21   1   0   0   0   0   1   0   0   0   0;     96
   1   1   1   7   7   1   0   0   0   0   0   0   0   0   7;    288
   1   1   2   3   6   0   1   0   0   0   0   0   0   0   3;     32
   1   1   2   5   5   0   1   1   1   0   2   1   0   2   3;     32
   1   2   2   2   6   1   1   0   0  -1   1   1   0   1   2;     16
   1   2   2   3   5   1   0   2   1   1   1   0   2   0   0;      8
   1   2   2   4   4   0   0   2   0  -1   1   0   1   2   4;     48
   2   2   2   2   3   1   1   1   1   1   1   1   1  -1  -1;     16
D=  441; GENUS#    5; MASS=      25/      48; HASSE SYMBOLS ARE -1 1-1        
   1   1   1   3  21   1   1   0   0   1   0   0   0   0   0;     96
   1   1   2   3   6   0   0   0   0   1   1   0   1   2   1;     16
   1   1   3   3   5   0   1   0   0   1   2   1   1   2   2;     16
   1   1   3   3   5   1   0   0   0   0   1   0   0   2  -2;     48
   1   1   3   3   6   1   1   0   0   0   2   0   0   1   3;     24
   1   1   3   4   5   1   0   0   1   0   3   0   1   0   2;     24
   1   2   2   2   5   1   0   0   0   0   1   0   0   2   2;     16
   1   2   2   3   3   0   0   1   0   1   1   0   1   1  -1;     16
   1   2   3   3   3   0   0   1   0   1  -1   1   2   2   2;      8
   2   2   3   3   3   2   0   0   1   2   3   2   1   3   2;     32
D=  441; GENUS#    6; MASS=      15/      16; HASSE SYMBOLS ARE -1 1-1        
   1   1   1   4   9   0   0   0   1   1   0   0   1   0   4;     32
   1   1   1   7  10   1   1   0   0   0   0   0   0   1   7;     96
   1   1   2   2   8   0   0   0   0   1   0   0   0   1   0;     16
   1   1   2   3   6   0   1   0   0   1   0   0   1   0   0;     16
   1   1   3   3   6   1   1   0   1   1   2   0   0   1  -1;     24
   1   1   3   4   4   0   1   0   0   0   3   0   0   3   1;     16
   1   1   3   4   4   0   1   0   0   0   3   0   1   1  -2;      8
   1   1   4   4   4   0   1   0   0   1   3   0   1   4   0;     32
   1   1   4   4   4   1   1   0   0   1   0   1   1   3   3;     24
   1   2   2   3   3   1   0   0   0   0   1   0   0   1  -1;     16
   1   2   3   3   3   0   0   1   0  -1   2   0   1  -1   2;     32
   1   2   3   3   3   0   0   1   0  -1   2   1   2   2   1;      8
   2   2   2   2   3   2   1   0   0   1   0   0   0   1   1;      4
D=  442; GENUS#    1; MASS=    1015/     192; HASSE SYMBOLS ARE -1-1 1        
   1   1   1   1  56   0   0   0   1   1   0   0   0   1   1;    192
   1   1   1   3  14   1   0   0   0   0   1   0   1   1   0;     24
   1   1   1   4   9   0   0   0   1   1   1   0   1   1   1;     64
   1   1   1   5   8   1   0   0   0   0   0   0   1   1   1;     24
   1   1   1   8   8   1   1   0   1   0   0   1   0   0   3;    192
   1   1   1   8   9   1   1   0   1   0   0   0   0   0   7;     96
   1   1   2   2   8   0   0   0   0   0   1   1   1   0   1;     16
   1   1   2   2  14   0   0   0   1   1   2   0   0   1   0;     16
   1   1   2   2  14   1   1   0   0   1   0   0   0   0   2;     12
   1   1   2   3   6   0   0   0   1   1   1   0   0   1   1;     16
   1   1   2   3   7   0   0   0   1   0   2   0   1   2   0;     16
   1   1   2   4   5   0   0   0   0   1   2   1   0   2   1;     32
   1   1   2   4   6   0   1   0   0   1   2   0   1   2   0;      8
   1   1   2   4   6   0   1   0   1   0   0   0   1   2  -4;     16
   1   1   2   4   6   0   1   1   1   0   0   0   0   2   2;      8
   1   1   2   4   6   0   1   1   1   1   1   0   0   2   1;     16
   1   1   2   4   6   0   1   1   1   1   1   0   1   0   3;      8
